year,month,day_endofweek,Date,statefips,state_name,contclaims_count_regular,contclaims_count_peuc,contclaims_count_pua,pand_claims,contclaims_count_combined,reg_reg_claims,reg_pand_claim,early_reg_claim,early_pand_claims,binary_dumb,covid_cases,covid_death_count,full_vaccine
2021,11,13,11/13/21,33,New Hampshire,2677,30,6,36,2713,.,.,.,.,0,4735,32,6034805
2021,11,13,11/13/21,34,New Jersey,90179,24133,11893,36026,126205,90179,36026,.,.,0,9246,111,41587334
2021,11,13,11/13/21,35,New Mexico,11653,27,230,257,11910,11653,257,.,.,0,8477,59,9194621
2021,11,13,11/13/21,36,New York,147802,51295,5900,57195,204997,147802,57195,.,.,0,32697,247,91716346
2021,11,13,11/13/21,37,North Carolina,23355,1110,1304,2414,25769,23355,2414,.,.,0,11812,185,39137505
2021,11,13,11/13/21,38,North Dakota,1499,41,43,84,1583,.,.,1499,84,0,3477,22,2561354
2021,11,13,11/13/21,39,Ohio,40505,1440,20700,22140,62645,.,.,40505,22140,0,29545,540,42775875
2021,11,13,11/13/21,40,Oklahoma,14478,0,0,0,14478,.,.,14478,0,0,4150,72,14028964
2021,11,13,11/13/21,41,Oregon,32659,982,1453,2435,35094,32659,2435,.,.,0,6341,216,18689460
2021,11,13,11/13/21,42,Pennsylvania,96762,3804,2782,6586,103348,96762,6586,.,.,0,34269,458,54944389
2021,11,13,11/13/21,44,Rhode Island,7563,85,69,154,7717,7563,154,.,.,0,1937,4,5301322
2021,11,13,11/13/21,45,South Carolina,12598,17,37,54,12652,.,.,12598,54,0,4654,127,18206676
2021,11,13,11/13/21,46,South Dakota,899,0,0,0,899,.,.,899,0,0,2478,21,3311344
2021,11,13,11/13/21,47,Tennessee,22743,29,82,111,22854,.,.,22743,111,0,7065,161,23160662
2021,11,13,11/13/21,48,Texas,119443,536,671,1207,120650,.,.,119443,1207,0,21993,762,109250852
2021,11,13,11/13/21,49,Utah,5938,0,0,0,5938,.,.,5938,0,0,10861,63,12198313
2021,11,13,11/13/21,50,Vermont,2270,211,0,211,2481,2270,211,.,.,0,2279,14,3136810
2021,11,13,11/13/21,51,Virginia,13407,0,0,0,13407,13407,0,.,.,0,9105,204,38094359
2021,11,13,11/13/21,53,Washington,45512,259,1355,1614,47126,45512,1614,.,.,0,12186,137,34141226
2021,11,13,11/13/21,54,West Virginia,6748,8,40,48,6796,.,.,6748,48,0,5395,95,5158945
2021,11,13,11/13/21,55,Wisconsin,26995,1065,1232,2297,29292,26995,2297,.,.,0,19760,138,23952940
2021,11,13,11/13/21,56,Wyoming,1766,4,4,8,1774,.,.,1766,8,0,2205,60,1805651
2021,11,20,11/20/21,1,Alabama,5885,0,0,0,5885,.,.,5885,0,0,3408,121,15643275
2021,11,20,11/20/21,2,Alaska,7782,5,11,16,7798,.,.,7782,16,0,2908,34,2747633
2021,11,20,11/20/21,4,Arizona,16730,159,3231,3390,20120,.,.,16730,3390,0,25283,257,27547417
2021,11,20,11/20/21,5,Arkansas,10885,99,254,353,11238,.,.,10885,353,0,3927,61,10314515
2021,11,20,11/20/21,6,California,433140,33890,48986,82876,516016,433140,82876,.,.,0,37911,614,172660199
2021,11,20,11/20/21,8,Colorado,20365,400,382,782,21147,20365,782,.,.,0,21598,232,25217610
2021,11,20,11/20/21,9,Connecticut,22469,163,136,299,22768,22469,299,.,.,0,4387,31,17841674
2021,11,20,11/20/21,10,Delaware,4084,187,142,329,4413,4084,329,.,.,0,2200,23,4141197
2021,11,20,11/20/21,11,District of Columbia,17966,50,775,825,18791,17966,825,.,.,0,635,0,3144310
2021,11,20,11/20/21,12,Florida,50579,0,0,0,50579,.,.,50579,0,0,10423,406,91215042
2021,11,20,11/20/21,13,Georgia,33596,0,2173,2173,35769,.,.,33596,2173,0,7767,297,36431869
2021,11,20,11/20/21,15,Hawaii,11251,477,899,1376,12627,11251,1376,.,.,0,769,18,5994578
2021,11,20,11/20/21,16,Idaho,3701,4,16,20,3721,.,.,3701,20,0,3585,107,5595537
2021,11,20,11/20/21,17,Illinois,122461,350,2,352,122813,122461,352,.,.,0,26273,163,54307193
2021,11,20,11/20/21,18,Indiana,26895,1025,8624,9649,36544,.,.,26895,9649,0,20232,182,23710238
2021,11,20,11/20/21,19,Iowa,9513,330,44,374,9887,.,.,9513,374,0,9306,102,12421695
2021,11,20,11/20/21,20,Kansas,5183,266,282,548,5731,5183,548,.,.,0,7785,54,11023267
2021,11,20,11/20/21,21,Kentucky,13629,752,2207,2959,16588,13629,2959,.,.,0,9624,295,16129549
2021,11,20,11/20/21,22,Louisiana,20293,2,50,52,20345,.,.,20293,52,0,2816,66,15746965
2021,11,20,11/20/21,23,Maine,4888,10,6,16,4904,4888,16,.,.,0,3823,32,6741091
2021,11,20,11/20/21,24,Maryland,25431,1917,4101,6018,31449,.,.,25431,6018,0,5928,74,28279127
2021,11,20,11/20/21,25,Massachusetts,56373,294,484,778,57151,56373,778,.,.,0,15371,99,34027439
2021,11,20,11/20/21,26,Michigan,47991,94,789,883,48874,47991,883,.,.,0,54003,442,37864515
2021,11,20,11/20/21,27,Minnesota,47695,311,99,410,48105,47695,410,.,.,0,29091,159,24451969
2021,11,20,11/20/21,28,Mississippi,5868,0,8,8,5876,.,.,5868,8,0,2227,41,9704251
2021,11,20,11/20/21,29,Missouri,16795,335,741,1076,17871,.,.,16795,1076,0,13480,1020,21698253
2021,11,20,11/20/21,30,Montana,4804,15,0,15,4819,.,.,4804,15,0,3810,73,3844391
2021,11,20,11/20/21,31,Nebraska,3424,6,3,9,3433,.,.,3424,9,0,6155,48,7707088
2021,11,20,11/20/21,32,Nevada,23620,0,0,0,23620,23620,0,.,.,0,4824,98,11623064
2021,11,20,11/20/21,33,New Hampshire,2414,2,1,3,2417,.,.,.,.,0,6106,34,6069224
2021,11,20,11/20/21,34,New Jersey,87869,17427,22341,39768,127637,87869,39768,.,.,0,12226,85,41804867
2021,11,20,11/20/21,35,New Mexico,11331,52,107,159,11490,11331,159,.,.,0,9943,77,9245947
2021,11,20,11/20/21,36,New York,144464,46447,4736,51183,195647,144464,51183,.,.,0,40666,226,92306805
2021,11,20,11/20/21,37,North Carolina,22570,268,842,1110,23680,22570,1110,.,.,0,13138,161,39372295
2021,11,20,11/20/21,38,North Dakota,1646,0,90,90,1736,.,.,1646,90,0,3346,31,2575975
2021,11,20,11/20/21,39,Ohio,38942,885,15148,16033,54975,.,.,38942,16033,0,35084,512,43011827
2021,11,20,11/20/21,40,Oklahoma,14646,0,0,0,14646,.,.,14646,0,0,5740,0,14123749
2021,11,20,11/20/21,41,Oregon,32463,259,939,1198,33661,32463,1198,.,.,0,5891,170,18762355
2021,11,20,11/20/21,42,Pennsylvania,107952,2240,2486,4726,112678,107952,4726,.,.,0,50975,501,55375324
2021,11,20,11/20/21,44,Rhode Island,7319,39,63,102,7421,7319,102,.,.,0,2786,13,5328406
2021,11,20,11/20/21,45,South Carolina,13154,0,0,0,13154,.,.,13154,0,0,4762,135,18332102
2021,11,20,11/20/21,46,South Dakota,1009,0,0,0,1009,.,.,1009,0,0,2802,21,3334886
2021,11,20,11/20/21,47,Tennessee,20367,20,37,57,20424,.,.,20367,57,0,8961,159,23443743
2021,11,20,11/20/21,48,Texas,118513,222,310,532,119045,.,.,118513,532,0,23732,752,109953624
2021,11,20,11/20/21,49,Utah,5988,0,0,0,5988,.,.,5988,0,0,11648,75,12300308
2021,11,20,11/20/21,50,Vermont,2502,45,0,45,2547,2502,45,.,.,0,2472,8,3154454
2021,11,20,11/20/21,51,Virginia,7312,0,0,0,7312,7312,0,.,.,0,9846,184,38359874
2021,11,20,11/20/21,53,Washington,48514,71,521,592,49106,48514,592,.,.,0,12440,175,34335964
2021,11,20,11/20/21,54,West Virginia,6617,3,2,5,6622,.,.,6617,5,0,5396,105,5192422
2021,11,20,11/20/21,55,Wisconsin,27362,863,978,1841,29203,27362,1841,.,.,0,23631,138,24067307
2021,11,20,11/20/21,56,Wyoming,1766,8,2,10,1776,.,.,1766,10,0,2060,51,1823153
2021,11,27,11/27/21,1,Alabama,5143,0,0,0,5143,.,.,5143,0,0,2996,72,15756237
2021,11,27,11/27/21,2,Alaska,7942,16,0,16,7958,.,.,7942,16,0,2304,21,2763870
2021,11,27,11/27/21,4,Arizona,14208,119,3595,3714,17922,.,.,14208,3714,0,27018,313,27715440
2021,11,27,11/27/21,5,Arkansas,9050,83,475,558,9608,.,.,9050,558,0,4059,45,10360113
2021,11,27,11/27/21,6,California,336256,46825,117254,164079,500335,336256,164079,.,.,0,31418,583,173693291
2021,11,27,11/27/21,8,Colorado,18864,855,520,1375,20239,18864,1375,.,.,0,20300,245,25349529
2021,11,27,11/27/21,9,Connecticut,21766,171,39,210,21976,21766,210,.,.,0,5195,26,17899808
2021,11,27,11/27/21,10,Delaware,3546,471,124,595,4141,3546,595,.,.,0,2512,20,4153327
2021,11,27,11/27/21,11,District of Columbia,14284,85,1094,1179,15463,14284,1179,.,.,0,630,0,3163716
2021,11,27,11/27/21,12,Florida,41670,0,0,0,41670,.,.,41670,0,0,8308,245,91654571
2021,11,27,11/27/21,13,Georgia,25972,0,4687,4687,30659,.,.,25972,4687,0,6537,267,36665420
2021,11,27,11/27/21,15,Hawaii,9002,360,1066,1426,10428,9002,1426,.,.,0,861,22,6016699
2021,11,27,11/27/21,16,Idaho,3873,1,83,84,3957,.,.,3873,84,0,3032,81,5631843
2021,11,27,11/27/21,17,Illinois,89588,546,0,546,90134,89588,546,.,.,0,27563,149,54348487
2021,11,27,11/27/21,18,Indiana,22940,1232,10114,11346,34286,.,.,22940,11346,0,19346,177,23799898
2021,11,27,11/27/21,19,Iowa,9077,443,11,454,9531,.,.,9077,454,0,9837,93,12470930
2021,11,27,11/27/21,20,Kansas,4460,832,368,1200,5660,4460,1200,.,.,0,7458,33,11086241
2021,11,27,11/27/21,21,Kentucky,8362,988,2655,3643,12005,8362,3643,.,.,0,9469,351,16223654
2021,11,27,11/27/21,22,Louisiana,18760,35,11,46,18806,.,.,18760,46,0,2425,48,15826759
2021,11,27,11/27/21,23,Maine,4794,31,12,43,4837,4794,43,.,.,0,4233,46,6774555
2021,11,27,11/27/21,24,Maryland,21657,2698,5690,8388,30045,.,.,21657,8388,0,6069,61,28412441
2021,11,27,11/27/21,25,Massachusetts,54688,243,762,1005,55693,54688,1005,.,.,0,18635,93,34167798
2021,11,27,11/27/21,26,Michigan,42150,165,989,1154,43304,42150,1154,.,.,0,53070,496,38018992
2021,11,27,11/27/21,27,Minnesota,48624,118,78,196,48820,48624,196,.,.,0,27305,178,24547277
2021,11,27,11/27/21,28,Mississippi,5237,0,0,0,5237,.,.,5237,0,0,2313,38,9759581
2021,11,27,11/27/21,29,Missouri,13615,594,1639,2233,15848,.,.,13615,2233,0,14270,1375,21806283
2021,11,27,11/27/21,30,Montana,4770,9,15,24,4794,.,.,4770,24,0,2706,79,3866188
2021,11,27,11/27/21,31,Nebraska,3070,0,4,4,3074,.,.,3070,4,0,5373,45,7740697
2021,11,27,11/27/21,32,Nevada,21771,0,0,0,21771,21771,0,.,.,0,4094,79,11687606
2021,11,27,11/27/21,33,New Hampshire,2373,10,14,24,2397,.,.,.,.,0,6128,33,6126429
2021,11,27,11/27/21,34,New Jersey,82036,20132,12108,32240,114276,82036,32240,.,.,0,14614,88,41961461
2021,11,27,11/27/21,35,New Mexico,10604,11,261,272,10876,10604,272,.,.,0,8564,75,9291003
2021,11,27,11/27/21,36,New York,139582,49575,5554,55129,194711,139582,55129,.,.,0,46960,226,92820375
2021,11,27,11/27/21,37,North Carolina,20330,224,821,1045,21375,20330,1045,.,.,0,12075,145,39572178
2021,11,27,11/27/21,38,North Dakota,1962,0,111,111,2073,.,.,1962,111,0,3124,34,2589442
2021,11,27,11/27/21,39,Ohio,31336,1130,14863,15993,47329,.,.,31336,15993,0,37075,402,43210784
2021,11,27,11/27/21,40,Oklahoma,13402,0,0,0,13402,.,.,13402,0,0,4991,0,14203202
2021,11,27,11/27/21,41,Oregon,29689,272,948,1220,30909,29689,1220,.,.,0,4905,210,18835527
2021,11,27,11/27/21,42,Pennsylvania,81717,3083,3783,6866,88583,81717,6866,.,.,0,42739,473,53026138
2021,11,27,11/27/21,44,Rhode Island,6912,65,100,165,7077,6912,165,.,.,0,2889,12,5352760
2021,11,27,11/27/21,45,South Carolina,11281,13,72,85,11366,.,.,11281,85,0,4611,93,18431736
2021,11,27,11/27/21,46,South Dakota,880,0,0,0,880,.,.,880,0,0,2493,18,3357927
2021,11,27,11/27/21,47,Tennessee,17807,48,123,171,17978,.,.,17807,171,0,8040,162,23587186
2021,11,27,11/27/21,48,Texas,109436,222,310,532,109968,.,.,109436,532,0,20776,476,110483124
2021,11,27,11/27/21,49,Utah,5975,0,0,0,5975,.,.,5975,0,0,10022,66,12393096
2021,11,27,11/27/21,50,Vermont,2180,65,0,65,2245,2180,65,.,.,0,2207,9,3172054
2021,11,27,11/27/21,51,Virginia,13917,0,0,0,13917,13917,0,.,.,0,10890,151,38592831
2021,11,27,11/27/21,53,Washington,40849,162,767,929,41778,40849,929,.,.,0,9133,134,34513796
2021,11,27,11/27/21,54,West Virginia,6279,0,0,0,6279,.,.,6279,0,0,4873,104,5207604
2021,11,27,11/27/21,55,Wisconsin,26917,883,725,1608,28525,26917,1608,.,.,0,24570,134,24160559
2021,11,27,11/27/21,56,Wyoming,1820,0,0,0,1820,.,.,1820,0,0,1407,14,1835515
2021,12,4,12/4/21,1,Alabama,6621,0,0,0,6621,.,.,6621,0,0,2446,47,15864826
2021,12,4,12/4/21,2,Alaska,8746,26,22,48,8794,.,.,8746,48,0,1963,12,2781704
2021,12,4,12/4/21,4,Arizona,15190,65,3615,3680,18870,.,.,15190,3680,0,22461,262,27909197
2021,12,4,12/4/21,5,Arkansas,11093,16,1708,1724,12817,.,.,11093,1724,0,4319,45,10432831
2021,12,4,12/4/21,6,California,463462,32785,56314,89099,552561,463462,89099,.,.,0,34893,539,175084271
2021,12,4,12/4/21,8,Colorado,20688,1507,600,2107,22795,20688,2107,.,.,0,16252,225,25534795
2021,12,4,12/4/21,9,Connecticut,23487,147,113,260,23747,23487,260,.,.,0,6426,41,17990586
2021,12,4,12/4/21,10,Delaware,4427,169,195,364,4791,4427,364,.,.,0,2676,15,4192951
2021,12,4,12/4/21,11,District of Columbia,13080,17,1074,1091,14171,13080,1091,.,.,0,644,0,3192615
2021,12,4,12/4/21,12,Florida,52913,0,0,0,52913,.,.,52913,0,0,10247,406,92390217
2021,12,4,12/4/21,13,Georgia,85983,0,5151,5151,91134,.,.,85983,5151,0,7359,240,36846921
2021,12,4,12/4/21,15,Hawaii,11277,396,579,975,12252,11277,975,.,.,0,656,15,6056391
2021,12,4,12/4/21,16,Idaho,4889,2,229,231,5120,.,.,4889,231,0,2608,58,5662829
2021,12,4,12/4/21,17,Illinois,121270,575,179,754,122024,121270,754,.,.,0,36197,185,54720260
2021,12,4,12/4/21,18,Indiana,29179,855,9185,10040,39219,.,.,29179,10040,0,24892,230,23874649
2021,12,4,12/4/21,19,Iowa,11913,391,4,395,12308,.,.,11913,395,0,10076,88,12547345
2021,12,4,12/4/21,20,Kansas,5841,673,322,995,6836,5841,995,.,.,0,9001,43,11159106
2021,12,4,12/4/21,21,Kentucky,10308,924,2652,3576,13884,10308,3576,.,.,0,12367,246,16334497
2021,12,4,12/4/21,22,Louisiana,20169,4,85,89,20258,.,.,20169,89,0,2812,38,15920776
2021,12,4,12/4/21,23,Maine,5675,18,15,33,5708,5675,33,.,.,0,3177,28,6814476
2021,12,4,12/4/21,24,Maryland,24189,2859,5270,8129,32318,.,.,24189,8129,0,7689,73,28660492
2021,12,4,12/4/21,25,Massachusetts,58420,204,621,825,59245,58420,825,.,.,0,21805,112,34409356
2021,12,4,12/4/21,26,Michigan,54392,80,780,860,55252,54392,860,.,.,0,52753,595,38234470
2021,12,4,12/4/21,27,Minnesota,57669,214,61,275,57944,57669,275,.,.,0,27321,223,24720316
2021,12,4,12/4/21,28,Mississippi,6262,0,0,0,6262,.,.,6262,0,0,2267,31,9794983
2021,12,4,12/4/21,29,Missouri,16665,645,1601,2246,18911,.,.,16665,2246,0,13533,111,21930734
2021,12,4,12/4/21,30,Montana,6302,8,0,8,6310,.,.,6302,8,0,2056,94,3887028
2021,12,4,12/4/21,31,Nebraska,2774,11,15,26,2800,.,.,2774,26,0,6378,39,7785495
2021,12,4,12/4/21,32,Nevada,23248,0,0,0,23248,23248,0,.,.,0,4167,73,11765701
2021,12,4,12/4/21,33,New Hampshire,2480,3,6,9,2489,.,.,.,.,0,7539,40,6172770
2021,12,4,12/4/21,34,New Jersey,92639,18273,11698,29971,122610,92639,29971,.,.,0,18540,99,42244034
2021,12,4,12/4/21,35,New Mexico,11274,21,152,173,11447,11274,173,.,.,0,9136,79,9342323
2021,12,4,12/4/21,36,New York,150926,46934,5386,52320,203246,150926,52320,.,.,0,48603,291,93401686
2021,12,4,12/4/21,37,North Carolina,22560,144,807,951,23511,22560,951,.,.,0,13882,106,39868291
2021,12,4,12/4/21,38,North Dakota,2534,1,89,90,2624,.,.,2534,90,0,3063,31,2607488
2021,12,4,12/4/21,39,Ohio,39529,740,16268,17008,56537,.,.,39529,17008,0,42272,397,43492325
2021,12,4,12/4/21,40,Oklahoma,15454,0,0,0,15454,.,.,15454,0,0,6031,112,14302294
2021,12,4,12/4/21,41,Oregon,34017,264,1127,1391,35408,34017,1391,.,.,0,5256,123,18926927
2021,12,4,12/4/21,42,Pennsylvania,103788,2738,3856,6594,110382,103788,6594,.,.,0,42968,440,52468053
2021,12,4,12/4/21,44,Rhode Island,7302,84,53,137,7439,7302,137,.,.,0,4454,20,5394846
2021,12,4,12/4/21,45,South Carolina,12702,0,16,16,12718,.,.,12702,16,0,4794,88,18553496
2021,12,4,12/4/21,46,South Dakota,1364,0,0,0,1364,.,.,1364,0,0,2964,26,3390371
2021,12,4,12/4/21,47,Tennessee,18782,46,38,84,18866,.,.,18782,84,0,9471,260,23715073
2021,12,4,12/4/21,48,Texas,127705,451,379,830,128535,.,.,127705,830,0,21837,384,111230090
2021,12,4,12/4/21,49,Utah,6257,0,0,0,6257,.,.,6257,0,0,9052,71,12472267
2021,12,4,12/4/21,50,Vermont,3083,101,0,101,3184,3083,101,.,.,0,2590,6,3189411
2021,12,4,12/4/21,51,Virginia,14598,0,0,0,14598,14598,0,.,.,0,11137,130,38886232
2021,12,4,12/4/21,53,Washington,53493,95,773,868,54361,53493,868,.,.,0,9155,156,34731823
2021,12,4,12/4/21,54,West Virginia,8747,15,0,15,8762,.,.,8747,15,0,5629,109,5612481
2021,12,4,12/4/21,55,Wisconsin,36190,681,625,1306,37496,36190,1306,.,.,0,24666,149,24299676
2021,12,4,12/4/21,56,Wyoming,2005,3,4,7,2012,.,.,2005,7,0,1200,60,1849698
2021,12,11,12/11/21,1,Alabama,6102,0,0,0,6102,.,.,6102,0,0,3615,68,16008561
2021,12,11,12/11/21,2,Alaska,8657,1,34,35,8692,.,.,8657,35,0,1563,3,2822549
2021,12,11,12/11/21,4,Arizona,13657,49,2951,3000,16657,.,.,13657,3000,0,27494,440,28263514
2021,12,11,12/11/21,5,Arkansas,8970,12,813,825,9795,.,.,8970,825,0,5568,111,10558067
2021,12,11,12/11/21,6,California,386859,32510,56127,88637,475496,386859,88637,.,.,0,48818,510,177713295
2021,12,11,12/11/21,8,Colorado,21109,1944,553,2497,23606,21109,2497,.,.,0,16683,251,25941189
2021,12,11,12/11/21,9,Connecticut,22944,121,130,251,23195,22944,251,.,.,0,11209,48,18231137
2021,12,11,12/11/21,10,Delaware,3882,216,202,418,4300,3882,418,.,.,0,4054,23,4246247
2021,12,11,12/11/21,11,District of Columbia,11150,45,2051,2096,13246,11150,2096,.,.,0,1191,0,3239931
2021,12,11,12/11/21,12,Florida,48006,0,0,0,48006,.,.,48006,0,0,13043,329,93320900
2021,12,11,12/11/21,13,Georgia,30253,0,4736,4736,34989,.,.,30253,4736,0,9659,205,36904916
2021,12,11,12/11/21,15,Hawaii,9677,334,678,1012,10689,9677,1012,.,.,0,729,15,6136682
2021,12,11,12/11/21,16,Idaho,4975,2,103,105,5080,.,.,4975,105,0,3091,62,5702873
2021,12,11,12/11/21,17,Illinois,95708,631,20,651,96359,95708,651,.,.,0,50188,305,55525469
2021,12,11,12/11/21,18,Indiana,26230,1000,8104,9104,35334,.,.,26230,9104,0,33183,299,24072971
2021,12,11,12/11/21,19,Iowa,12407,430,77,507,12914,.,.,12407,507,0,12710,99,12706934
2021,12,11,12/11/21,20,Kansas,5415,590,403,993,6408,5415,993,.,.,0,12383,70,11306166
2021,12,11,12/11/21,21,Kentucky,9299,852,2686,3538,12837,9299,3538,.,.,0,16298,385,16564795
2021,12,11,12/11/21,22,Louisiana,17727,10,47,57,17784,.,.,17727,57,0,3252,49,16044897
2021,12,11,12/11/21,23,Maine,5789,2,7,9,5798,5789,9,.,.,0,5316,29,6912960
2021,12,11,12/11/21,24,Maryland,24819,3066,6162,9228,34047,.,.,24819,9228,0,4812,37,29081955
2021,12,11,12/11/21,25,Massachusetts,56938,233,1079,1312,58250,56938,1312,.,.,0,32258,147,34955109
2021,12,11,12/11/21,26,Michigan,46589,106,879,985,47574,46589,985,.,.,0,58224,835,38707953
2021,12,11,12/11/21,27,Minnesota,57340,206,134,340,57680,57340,340,.,.,0,31613,277,25123462
2021,12,11,12/11/21,28,Mississippi,5618,0,1,1,5619,.,.,5618,1,0,3239,29,9871469
2021,12,11,12/11/21,29,Missouri,14517,389,1063,1452,15969,.,.,14517,1452,0,20150,130,22246296
2021,12,11,12/11/21,30,Montana,5957,2,0,2,5959,.,.,5957,2,0,1810,88,3931704
2021,12,11,12/11/21,31,Nebraska,3640,24,5,29,3669,.,.,3640,29,0,7517,60,7894800
2021,12,11,12/11/21,32,Nevada,21775,0,0,0,21775,21775,0,.,.,0,4968,113,11890284
2021,12,11,12/11/21,33,New Hampshire,2592,3,36,39,2631,.,.,.,.,0,9068,45,6215780
2021,12,11,12/11/21,34,New Jersey,87725,21998,11265,33263,120988,87725,33263,.,.,0,28074,113,42762174
2021,12,11,12/11/21,35,New Mexico,10804,58,251,309,11113,10804,309,.,.,0,10555,68,9462970
2021,12,11,12/11/21,36,New York,145175,43989,4726,48715,193890,145175,48715,.,.,0,66572,350,94673728
2021,12,11,12/11/21,37,North Carolina,20563,131,610,741,21304,20563,741,.,.,0,20524,143,40437262
2021,12,11,12/11/21,38,North Dakota,2784,0,42,42,2826,.,.,2784,42,0,2908,37,2652383
2021,12,11,12/11/21,39,Ohio,39356,1027,13378,14405,53761,.,.,39356,14405,0,52375,437,44082539
2021,12,11,12/11/21,40,Oklahoma,13999,0,0,0,13999,.,.,13999,0,0,9452,344,14464633
2021,12,11,12/11/21,41,Oregon,30467,479,11326,11805,42272,30467,11805,.,.,0,6182,133,19169636
2021,12,11,12/11/21,42,Pennsylvania,85989,2875,3241,6116,92105,85989,6116,.,.,0,54050,663,53333018
2021,12,11,12/11/21,44,Rhode Island,7158,72,76,148,7306,7158,148,.,.,0,6264,17,5494212
2021,12,11,12/11/21,45,South Carolina,11475,0,65,65,11540,.,.,11475,65,0,7115,97,18754023
2021,12,11,12/11/21,46,South Dakota,1310,0,0,0,1310,.,.,1310,0,0,3388,39,3437725
2021,12,11,12/11/21,47,Tennessee,15877,63,54,117,15994,.,.,15877,117,0,12480,425,23938940
2021,12,11,12/11/21,48,Texas,110122,379,323,702,110824,.,.,110122,702,0,29377,459,112675222
2021,12,11,12/11/21,49,Utah,6621,0,0,0,6621,.,.,6621,0,0,9708,79,12663435
2021,12,11,12/11/21,50,Vermont,2812,149,0,149,2961,2812,149,.,.,0,3511,12,3247710
2021,12,11,12/11/21,51,Virginia,38389,0,0,0,38389,38389,0,.,.,0,16239,115,39550151
2021,12,11,12/11/21,53,Washington,49714,48,869,917,50631,49714,917,.,.,0,10918,161,35217488
2021,12,11,12/11/21,54,West Virginia,8799,64,66,130,8929,.,.,8799,130,0,7438,137,7658788
2021,12,11,12/11/21,55,Wisconsin,33556,640,294,934,34490,33556,934,.,.,0,24757,208,24622679
2021,12,11,12/11/21,56,Wyoming,1886,0,9,9,1895,.,.,1886,9,0,1249,54,1873121
2021,12,18,12/18/21,1,Alabama,5962,0,0,0,5962,.,.,5962,0,0,4704,92,16133164
2021,12,18,12/18/21,2,Alaska,8694,0,0,0,8694,.,.,8694,0,0,1273,20,2850809
2021,12,18,12/18/21,4,Arizona,14248,52,2694,2746,16994,.,.,14248,2746,0,22410,493,28594436
2021,12,18,12/18/21,5,Arkansas,8656,71,420,491,9147,.,.,8656,491,0,5001,106,10665472
2021,12,18,12/18/21,6,California,421772,28748,38566,67314,489086,421772,67314,.,.,0,45393,453,179920324
2021,12,18,12/18/21,8,Colorado,20060,561,200,761,20821,20060,761,.,.,0,13180,273,26279066
2021,12,18,12/18/21,9,Connecticut,23404,113,98,211,23615,23404,211,.,.,0,16741,46,18416199
2021,12,18,12/18/21,10,Delaware,4118,142,58,200,4318,4118,200,.,.,0,4536,21,4302049
2021,12,18,12/18/21,11,District of Columbia,6473,32,1432,1464,7937,6473,1464,.,.,0,1707,5,3280183
2021,12,18,12/18/21,12,Florida,45926,0,0,0,45926,.,.,45926,0,0,21291,251,94116741
2021,12,18,12/18/21,13,Georgia,31787,0,3175,3175,34962,.,.,31787,3175,0,11218,149,37291402
2021,12,18,12/18/21,15,Hawaii,10014,191,653,844,10858,10014,844,.,.,0,1535,24,6194278
2021,12,18,12/18/21,16,Idaho,5550,1,138,139,5689,.,.,5550,139,0,2498,50,5735641
2021,12,18,12/18/21,17,Illinois,123356,359,40,399,123755,123356,399,.,.,0,54183,333,56228127
2021,12,18,12/18/21,18,Indiana,26398,767,4895,5662,32060,.,.,26398,5662,0,31222,355,24280255
2021,12,18,12/18/21,19,Iowa,14141,388,3,391,14532,.,.,14141,391,0,10647,121,12845981
2021,12,18,12/18/21,20,Kansas,5451,280,403,683,6134,5451,683,.,.,0,11519,109,11437955
2021,12,18,12/18/21,21,Kentucky,12794,562,2058,2620,15414,12794,2620,.,.,0,15068,269,16740835
2021,12,18,12/18/21,22,Louisiana,17153,32,93,125,17278,.,.,17153,125,0,3919,50,16162589
2021,12,18,12/18/21,23,Maine,6149,17,6,23,6172,6149,23,.,.,0,6947,42,7020560
2021,12,18,12/18/21,24,Maryland,23211,2478,4446,6924,30135,.,.,23211,6924,0,0,0,29400749
2021,12,18,12/18/21,25,Massachusetts,58784,153,549,702,59486,58784,702,.,.,0,34511,171,35462331
2021,12,18,12/18/21,26,Michigan,56823,51,487,538,57361,56823,538,.,.,0,47822,823,39147214
2021,12,18,12/18/21,27,Minnesota,59453,181,30,211,59664,59453,211,.,.,0,24664,251,25473642
2021,12,18,12/18/21,28,Mississippi,5663,0,0,0,5663,.,.,5663,0,0,3224,32,9954137
2021,12,18,12/18/21,29,Missouri,18477,261,837,1098,19575,.,.,18477,1098,0,19453,160,22485740
2021,12,18,12/18/21,30,Montana,6658,5,39,44,6702,.,.,6658,44,0,1159,73,3980475
2021,12,18,12/18/21,31,Nebraska,3696,10,0,10,3706,.,.,3696,10,0,6081,53,7985115
2021,12,18,12/18/21,32,Nevada,21569,0,0,0,21569,21569,0,.,.,0,5047,100,12002406
2021,12,18,12/18/21,33,New Hampshire,2729,6,8,14,2743,.,.,.,.,0,8733,51,6288111
2021,12,18,12/18/21,34,New Jersey,88823,17688,9561,27249,116072,88823,27249,.,.,0,33377,128,43222132
2021,12,18,12/18/21,35,New Mexico,10931,14,367,381,11312,10931,381,.,.,0,7688,80,9580360
2021,12,18,12/18/21,36,New York,144265,42462,4033,46495,190760,144265,46495,.,.,0,78068,406,96218763
